Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
11883,51,Male,40,Healthcare,8228,Fair,Very High,Below Average,0,Yes,79,High School,Married,0,Entry,Medium,117,No,No,No,Good,Low,Left
27115,44,Female,26,Healthcare,7589,Good,Low,Below Average,1,No,8,High School,Single,4,Entry,Large,72,Yes,Yes,No,Poor,High,Left
70829,42,Male,31,Media,5369,Good,Very High,Below Average,1,No,93,Associate Degree,Divorced,1,Entry,Small,52,No,No,No,Poor,Low,Left
70674,35,Female,17,Technology,8488,Good,High,High,0,No,84,High School,Married,1,Mid,Large,33,No,No,No,Excellent,Medium,Left
1392,54,Male,9,Finance,9339,Good,Very High,Average,1,No,12,High School,Married,0,Senior,Medium,14,No,No,No,Good,Medium,Stayed
33002,54,Female,45,Technology,7139,Good,Medium,High,0,Yes,59,Associate Degree,Married,3,Mid,Small,83,No,No,No,Good,High,Left
67280,24,Female,2,Technology,10011,Excellent,High,Average,0,Yes,90,High School,Married,0,Mid,Small,37,No,No,Yes,Poor,Medium,Stayed
7635,50,Male,25,Technology,7136,Good,Medium,Average,0,No,50,Master’s Degree,Married,1,Senior,Small,64,No,No,No,Fair,Low,Stayed
29992,26,Male,3,Finance,4067,Poor,Medium,Below Average,0,No,20,Bachelor’s Degree,Single,0,Mid,Medium,77,No,No,No,Fair,Medium,Left
19516,34,Female,24,Healthcare,7033,Good,Medium,Average,2,No,95,Bachelor’s Degree,Single,1,Entry,Medium,66,No,No,No,Excellent,High,Left
30991,36,Female,20,Finance,8900,Fair,Medium,Average,1,Yes,11,Master’s Degree,Single,2,Entry,Small,99,No,No,No,Poor,Medium,Left
31018,36,Female,10,Finance,9807,Fair,Very High,Average,2,No,62,PhD,Divorced,0,Entry,Medium,42,No,No,No,Good,Low,Left
64681,27,Female,16,Education,4199,Good,Medium,Average,0,No,54,Associate Degree,Married,1,Mid,Medium,91,No,No,No,Good,High,Stayed
28461,42,Female,23,Finance,11119,Fair,Low,Average,0,No,69,High School,Married,3,Entry,Small,63,No,No,No,Fair,Low,Left
70482,19,Male,11,Media,6450,Good,Medium,High,0,Yes,30,High School,Single,0,Mid,Small,44,No,No,Yes,Good,High,Stayed
39219,55,Female,16,Healthcare,8476,Excellent,Very High,Average,1,Yes,67,Bachelor’s Degree,Single,3,Entry,Medium,21,No,No,No,Poor,Very High,Left
72392,29,Male,4,Healthcare,7509,Excellent,High,Below Average,2,Yes,57,High School,Married,0,Mid,Medium,28,No,No,No,Poor,High,Stayed
4024,23,Male,9,Healthcare,8345,Poor,Very High,Average,2,Yes,20,Bachelor’s Degree,Married,2,Mid,Medium,81,No,No,No,Excellent,Medium,Left
44707,59,Female,6,Media,6245,Fair,High,Average,0,No,53,Bachelor’s Degree,Married,1,Mid,Medium,49,No,No,No,Good,Low,Left
54797,32,Male,3,Technology,8870,Poor,Very High,Below Average,2,No,98,Associate Degree,Divorced,0,Senior,Large,56,Yes,No,No,Good,High,Stayed
61822,50,Female,3,Education,4998,Fair,Medium,Average,0,Yes,32,Associate Degree,Married,4,Entry,Large,21,No,No,No,Poor,Low,Left
54673,44,Male,34,Healthcare,8294,Excellent,High,High,1,Yes,83,Master’s Degree,Married,3,Senior,Small,39,No,No,No,Good,Medium,Stayed
46979,50,Female,25,Healthcare,5251,Fair,Low,Average,0,No,84,Master’s Degree,Divorced,2,Senior,Large,92,No,No,Yes,Good,Low,Stayed
12289,24,Male,5,Media,5728,Fair,Low,Average,2,No,37,Bachelor’s Degree,Single,2,Entry,Medium,24,No,No,No,Poor,High,Left
56495,33,Female,22,Healthcare,6954,Excellent,High,Average,2,No,47,Bachelor’s Degree,Single,4,Entry,Small,60,No,No,No,Excellent,Medium,Left
17574,32,Male,23,Media,6057,Poor,Medium,Below Average,1,No,99,Associate Degree,Married,2,Mid,Medium,42,No,No,No,Good,High,Stayed
58482,59,Female,29,Healthcare,8761,Excellent,High,Average,0,No,14,High School,Single,2,Senior,Large,95,No,No,No,Good,Low,Stayed
23124,19,Female,7,Technology,9130,Good,High,High,0,No,9,High School,Married,2,Entry,Small,54,No,No,No,Fair,Low,Stayed
69374,34,Female,9,Education,4818,Good,High,High,0,No,96,Bachelor’s Degree,Married,0,Mid,Small,35,No,No,No,Fair,High,Left
3884,53,Male,24,Technology,7925,Good,Medium,High,0,No,22,Bachelor’s Degree,Married,3,Entry,Large,72,No,No,No,Good,Medium,Stayed
37181,33,Male,12,Media,5070,Excellent,Low,Below Average,0,Yes,54,High School,Divorced,1,Senior,Medium,34,No,No,No,Good,Low,Stayed
12835,21,Male,6,Media,5772,Good,Low,Average,2,No,79,PhD,Married,4,Entry,Small,56,Yes,No,No,Poor,Medium,Stayed
42846,46,Male,12,Media,6608,Good,High,High,2,Yes,58,High School,Married,0,Senior,Medium,27,No,No,No,Good,High,Stayed
18403,50,Male,12,Finance,10719,Good,Medium,Average,1,No,75,Bachelor’s Degree,Divorced,2,Entry,Small,76,Yes,No,No,Fair,Medium,Stayed
40181,24,Male,3,Media,5420,Good,High,Average,0,Yes,89,Bachelor’s Degree,Married,0,Mid,Small,26,No,No,No,Excellent,Medium,Stayed
566,34,Female,5,Technology,8506,Fair,Medium,Average,0,No,19,Associate Degree,Married,1,Entry,Medium,11,No,No,No,Poor,Very High,Left
41834,21,Male,11,Media,5847,Good,Very High,Below Average,0,No,79,High School,Divorced,3,Mid,Medium,56,No,No,No,Good,Low,Stayed
4834,18,Male,8,Technology,8603,Good,High,High,2,No,41,Associate Degree,Married,1,Entry,Large,20,No,No,No,Good,Medium,Left
70713,26,Male,11,Finance,13137,Poor,Very High,Below Average,0,No,2,Associate Degree,Married,3,Entry,Medium,87,No,No,Yes,Fair,Medium,Left
13419,41,Female,23,Technology,10774,Fair,Very High,Average,0,No,36,Bachelor’s Degree,Divorced,1,Mid,Medium,62,No,No,No,Poor,Low,Left
58242,32,Male,1,Technology,6805,Poor,High,High,0,Yes,91,High School,Single,4,Entry,Small,19,No,No,No,Fair,Low,Left
63356,39,Female,4,Education,4378,Good,Low,Below Average,2,Yes,19,Bachelor’s Degree,Single,0,Mid,Medium,36,No,No,No,Good,Medium,Left
29755,50,Female,31,Healthcare,7685,Good,High,High,0,No,72,Master’s Degree,Married,0,Senior,Medium,47,Yes,No,No,Poor,Medium,Stayed
5948,37,Male,6,Education,5108,Poor,High,Low,0,No,95,High School,Single,0,Mid,Large,24,No,No,Yes,Fair,Low,Left
74254,18,Male,5,Healthcare,7484,Good,Low,Below Average,1,Yes,69,Bachelor’s Degree,Married,1,Entry,Small,20,Yes,No,No,Good,Very High,Left
73742,40,Male,32,Technology,7972,Poor,High,Average,4,Yes,67,Master’s Degree,Single,5,Mid,Medium,69,No,No,No,Fair,Medium,Left
21347,55,Male,6,Education,5411,Fair,High,Average,2,No,74,Bachelor’s Degree,Single,1,Mid,Large,65,No,No,No,Good,Very High,Left
49307,59,Female,47,Healthcare,8151,Excellent,High,Average,0,No,95,Bachelor’s Degree,Married,2,Senior,Small,81,No,No,No,Fair,Low,Left
34652,44,Female,28,Healthcare,6730,Good,Very High,Average,0,No,78,High School,Single,2,Senior,Medium,35,No,No,No,Fair,Medium,Left
18757,38,Male,18,Healthcare,6640,Excellent,Low,Average,0,Yes,7,High School,Married,0,Entry,Small,71,No,No,No,Good,Low,Stayed
24396,24,Female,14,Technology,9146,Good,High,Average,1,No,62,Master’s Degree,Married,2,Entry,Small,56,Yes,No,No,Good,Medium,Left
68845,54,Male,44,Media,6063,Fair,Low,High,2,Yes,28,Bachelor’s Degree,Married,1,Entry,Medium,91,No,No,No,Good,Medium,Left
35562,38,Female,21,Technology,11922,Fair,High,High,0,No,37,Associate Degree,Married,0,Senior,Small,71,No,No,No,Good,Medium,Stayed
48069,47,Female,29,Healthcare,9241,Poor,Low,Below Average,1,Yes,14,High School,Married,3,Mid,Small,71,No,No,No,Fair,High,Stayed
22552,20,Female,1,Education,4987,Fair,Low,High,1,No,70,Master’s Degree,Single,6,Entry,Medium,32,No,No,No,Fair,Medium,Left
20479,36,Male,17,Media,5933,Good,Medium,High,3,Yes,87,PhD,Single,1,Entry,Small,81,No,No,No,Good,Low,Stayed
38032,45,Male,18,Finance,10475,Excellent,Low,Average,2,No,83,Associate Degree,Married,3,Entry,Medium,70,Yes,Yes,No,Good,High,Stayed
49633,26,Female,15,Technology,8388,Poor,High,Average,0,No,49,Bachelor’s Degree,Single,3,Mid,Medium,51,No,No,No,Good,Medium,Left
65278,29,Female,7,Technology,10800,Fair,Low,Below Average,2,Yes,14,High School,Married,1,Entry,Small,42,No,No,No,Good,Medium,Left
70756,25,Male,6,Education,4844,Good,High,Below Average,0,Yes,14,High School,Single,1,Mid,Medium,8,No,No,No,Good,Low,Stayed
21943,19,Male,6,Finance,6919,Fair,High,High,1,Yes,79,Bachelor’s Degree,Married,0,Mid,Large,84,No,No,No,Poor,Low,Left
56092,50,Male,6,Education,5153,Good,High,Average,0,No,43,PhD,Divorced,3,Entry,Small,63,No,No,No,Fair,Medium,Stayed
64227,57,Male,20,Healthcare,10452,Excellent,High,High,3,No,39,Bachelor’s Degree,Married,3,Entry,Medium,59,No,No,Yes,Good,High,Stayed
57321,20,Male,9,Technology,9445,Excellent,High,Average,1,No,14,Bachelor’s Degree,Single,0,Mid,Small,82,No,No,Yes,Excellent,High,Stayed
50691,27,Male,7,Healthcare,6192,Excellent,Medium,Below Average,0,No,17,Master’s Degree,Divorced,0,Mid,Large,45,No,No,No,Good,Low,Left
19690,58,Female,1,Finance,9832,Fair,High,Average,1,No,46,Bachelor’s Degree,Married,0,Senior,Small,18,No,No,No,Excellent,Low,Stayed
66291,24,Female,8,Healthcare,7337,Good,High,Below Average,1,No,1,High School,Married,4,Mid,Small,36,No,No,No,Poor,Medium,Stayed
17153,55,Male,40,Healthcare,7326,Fair,High,High,0,Yes,14,Master’s Degree,Single,0,Mid,Small,116,No,No,No,Good,Medium,Left
29205,49,Female,27,Healthcare,8875,Good,High,Average,1,No,64,Bachelor’s Degree,Married,0,Mid,Large,91,No,No,No,Excellent,Very High,Stayed
31997,44,Female,16,Healthcare,8837,Fair,Low,Low,0,No,34,PhD,Divorced,1,Senior,Medium,65,No,No,No,Fair,Low,Stayed
57646,32,Male,20,Education,4742,Excellent,High,Average,2,No,65,High School,Married,3,Mid,Small,79,No,No,Yes,Fair,Medium,Stayed
72669,27,Male,8,Education,4012,Fair,Medium,Average,0,No,52,Master’s Degree,Single,1,Mid,Large,50,No,No,Yes,Good,High,Left
49583,43,Male,5,Technology,8087,Good,Very High,Below Average,0,No,87,Bachelor’s Degree,Married,1,Mid,Large,8,No,No,No,Good,High,Left
41788,59,Male,33,Finance,8806,Poor,Medium,High,0,No,36,Associate Degree,Married,0,Mid,Large,95,No,No,No,Poor,High,Stayed
73677,36,Male,2,Media,6383,Good,Very High,Average,0,Yes,77,PhD,Divorced,3,Mid,Medium,14,No,No,Yes,Fair,Low,Stayed
685,38,Male,1,Finance,8788,Fair,High,Average,3,Yes,73,Associate Degree,Single,2,Entry,Small,54,No,No,No,Excellent,Medium,Left
21605,43,Male,28,Media,6215,Excellent,Very High,Average,2,Yes,80,Master’s Degree,Married,0,Mid,Small,98,No,No,No,Fair,Medium,Left
59859,18,Male,6,Media,5884,Fair,Low,Average,1,No,85,Bachelor’s Degree,Single,2,Mid,Medium,75,No,No,No,Fair,Medium,Left
20170,50,Male,23,Media,5350,Fair,Medium,Average,2,No,78,Bachelor’s Degree,Divorced,0,Mid,Large,88,No,Yes,No,Poor,Low,Left
38563,54,Male,45,Finance,6968,Excellent,High,Average,2,No,78,Master’s Degree,Single,2,Senior,Small,88,No,No,No,Good,High,Stayed
70035,34,Female,17,Media,6951,Fair,High,Average,2,Yes,36,Bachelor’s Degree,Married,0,Mid,Small,80,Yes,No,No,Good,High,Stayed
25136,51,Female,25,Healthcare,8598,Good,High,Average,0,Yes,59,PhD,Single,2,Entry,Medium,104,No,Yes,No,Fair,High,Left
49985,50,Male,14,Technology,7077,Excellent,High,High,1,Yes,54,Bachelor’s Degree,Single,1,Entry,Medium,70,No,No,No,Excellent,Low,Stayed
29718,36,Male,20,Finance,9586,Fair,High,Average,1,Yes,31,Bachelor’s Degree,Single,2,Mid,Small,38,No,No,Yes,Good,Low,Left
33206,37,Female,12,Finance,8829,Fair,High,Average,0,Yes,79,Associate Degree,Divorced,3,Entry,Small,20,No,No,No,Good,Low,Left
56126,19,Male,1,Technology,9338,Good,High,Average,0,No,87,Associate Degree,Single,0,Mid,Medium,4,No,No,No,Poor,Low,Left
70337,54,Male,26,Education,4231,Good,High,Average,3,Yes,85,Bachelor’s Degree,Divorced,2,Mid,Medium,79,No,No,No,Good,Medium,Stayed
44473,59,Male,41,Healthcare,8292,Poor,Low,High,1,No,38,Bachelor’s Degree,Divorced,1,Entry,Medium,92,No,No,No,Fair,High,Stayed
31219,27,Female,5,Healthcare,7701,Fair,High,Average,1,No,69,Master’s Degree,Single,2,Mid,Small,15,No,No,No,Excellent,Medium,Left
15927,27,Female,11,Education,6093,Fair,Low,Average,0,No,1,Master’s Degree,Married,4,Senior,Medium,20,No,No,Yes,Poor,Low,Left
39200,48,Male,24,Media,5670,Excellent,Very High,Average,1,No,82,Bachelor’s Degree,Single,3,Senior,Small,94,No,No,No,Excellent,Low,Stayed
8626,38,Male,10,Media,5738,Fair,Medium,Average,2,No,98,Bachelor’s Degree,Married,0,Entry,Large,41,No,No,No,Fair,Low,Left
25105,26,Female,10,Media,6195,Good,Very High,High,0,No,77,Master’s Degree,Married,0,Mid,Small,77,No,No,No,Good,Medium,Stayed
19143,45,Female,20,Media,6504,Fair,High,Below Average,0,No,39,Bachelor’s Degree,Married,4,Mid,Medium,53,No,No,No,Poor,Medium,Left
16572,56,Male,33,Media,5848,Poor,Low,High,0,Yes,5,Bachelor’s Degree,Married,1,Mid,Small,85,No,No,No,Good,High,Left
73642,36,Male,13,Finance,6748,Excellent,Very High,Below Average,0,Yes,57,Bachelor’s Degree,Married,0,Entry,Small,80,Yes,No,No,Good,High,Stayed
66063,55,Female,1,Technology,8541,Fair,High,Average,0,No,11,Associate Degree,Single,0,Mid,Small,46,No,No,No,Good,Low,Left
33360,20,Female,4,Finance,8192,Good,High,Below Average,0,Yes,39,Associate Degree,Married,2,Entry,Medium,67,Yes,No,Yes,Fair,Low,Stayed
21574,54,Female,23,Technology,9484,Excellent,High,Below Average,1,No,79,High School,Married,5,Senior,Small,59,No,No,No,Poor,High,Stayed
37906,30,Female,12,Healthcare,10172,Good,Low,Average,2,No,1,Bachelor’s Degree,Married,4,Mid,Large,88,No,No,No,Good,Low,Stayed
14781,49,Male,22,Education,3717,Good,Low,High,0,No,82,PhD,Single,2,Mid,Medium,98,No,No,Yes,Good,Medium,Stayed
47574,47,Female,32,Education,4873,Fair,High,Average,0,Yes,50,Associate Degree,Married,0,Mid,Medium,87,No,No,No,Good,Medium,Left
26798,25,Female,1,Media,6895,Poor,High,Average,0,No,88,Associate Degree,Married,0,Entry,Large,33,No,Yes,No,Good,Low,Left
58785,42,Female,24,Technology,9131,Good,High,Average,4,Yes,49,Associate Degree,Married,0,Mid,Large,95,Yes,No,No,Poor,High,Stayed
10716,25,Male,15,Healthcare,7251,Poor,Very High,Below Average,1,No,71,High School,Married,0,Entry,Medium,47,No,No,No,Good,Low,Left
25855,52,Male,4,Technology,8705,Good,Very High,Below Average,3,No,16,Associate Degree,Married,1,Entry,Small,72,No,No,No,Poor,High,Stayed
61161,37,Male,16,Technology,10318,Fair,High,Below Average,2,Yes,4,PhD,Single,0,Entry,Small,66,Yes,No,No,Good,Medium,Stayed
31369,43,Female,4,Technology,9094,Good,High,Average,1,No,7,PhD,Divorced,0,Entry,Medium,48,No,No,No,Poor,Medium,Stayed
36428,24,Female,4,Education,3319,Good,High,Below Average,2,No,50,High School,Single,0,Senior,Medium,76,No,Yes,Yes,Fair,High,Left
9002,45,Male,33,Media,6174,Good,High,Average,2,No,97,Bachelor’s Degree,Divorced,2,Entry,Medium,105,No,No,Yes,Good,Medium,Stayed
1213,58,Female,43,Finance,10544,Good,High,Average,0,Yes,95,Bachelor’s Degree,Married,1,Entry,Small,96,No,No,No,Excellent,High,Stayed
37657,31,Female,23,Education,3865,Good,High,Average,0,No,67,Associate Degree,Divorced,1,Entry,Large,38,No,No,No,Good,High,Stayed
18345,52,Male,29,Technology,8637,Fair,Medium,Average,1,No,32,Bachelor’s Degree,Married,3,Entry,Large,38,No,No,No,Poor,High,Left
31154,45,Male,26,Healthcare,7506,Fair,Medium,Average,1,No,41,Master’s Degree,Divorced,4,Senior,Small,90,No,No,No,Good,High,Stayed
52000,38,Male,27,Media,5584,Good,High,High,0,No,33,Master’s Degree,Single,2,Entry,Small,57,No,No,No,Good,Very High,Left
45279,18,Male,10,Education,4566,Good,Very High,High,0,No,25,Associate Degree,Single,4,Entry,Medium,40,Yes,No,No,Poor,Low,Left
14124,42,Male,23,Technology,12344,Fair,High,High,0,No,28,Master’s Degree,Married,1,Entry,Small,53,No,No,No,Good,Low,Stayed
40984,46,Male,18,Healthcare,7526,Fair,Very High,Average,0,Yes,60,Associate Degree,Married,3,Mid,Medium,77,No,No,Yes,Good,Low,Left
1096,47,Male,24,Technology,8777,Good,High,Average,0,No,78,Associate Degree,Divorced,0,Entry,Medium,37,No,No,No,Fair,Medium,Left
13883,59,Male,12,Technology,7863,Good,Very High,Average,2,Yes,38,Bachelor’s Degree,Married,2,Entry,Medium,88,No,No,No,Poor,Medium,Left
19925,28,Male,15,Technology,10825,Fair,High,Below Average,0,No,23,Master’s Degree,Single,0,Senior,Small,52,No,No,No,Good,Low,Left
66559,41,Female,15,Healthcare,9166,Good,High,High,0,No,22,Master’s Degree,Divorced,4,Entry,Medium,24,No,No,No,Poor,Medium,Stayed
1161,36,Male,17,Healthcare,8727,Fair,High,Average,1,Yes,63,Bachelor’s Degree,Single,0,Mid,Medium,54,No,No,No,Fair,Medium,Left
55108,36,Male,19,Technology,7932,Excellent,Low,Below Average,3,Yes,15,Master’s Degree,Married,1,Mid,Medium,47,No,No,No,Good,Medium,Stayed
33980,31,Female,7,Healthcare,10111,Excellent,Low,Average,2,No,50,Master’s Degree,Single,0,Mid,Medium,37,No,No,No,Fair,Low,Left
73719,47,Female,36,Technology,10287,Excellent,High,Average,1,Yes,47,Bachelor’s Degree,Married,2,Entry,Large,72,No,No,No,Fair,Low,Stayed
51787,47,Male,15,Education,5618,Good,Medium,Average,2,No,44,Associate Degree,Married,1,Entry,Small,40,No,No,No,Good,Very High,Stayed
64183,40,Female,9,Media,6543,Excellent,Very High,Below Average,2,No,16,Associate Degree,Married,3,Entry,Small,85,No,No,Yes,Good,Very High,Stayed
34342,57,Female,22,Technology,8388,Fair,Medium,Below Average,1,No,37,Associate Degree,Single,3,Mid,Medium,27,No,No,No,Poor,Low,Left
47656,48,Male,23,Technology,11764,Good,Very High,High,1,Yes,66,High School,Married,1,Senior,Small,69,No,No,No,Excellent,Low,Stayed
21469,31,Female,22,Media,5927,Excellent,High,Average,1,No,33,Bachelor’s Degree,Married,2,Mid,Small,74,No,No,No,Good,Low,Stayed
67344,58,Female,14,Technology,10365,Poor,Medium,Low,0,Yes,77,Master’s Degree,Married,2,Entry,Medium,20,No,No,No,Good,Medium,Left
36136,22,Female,10,Education,3574,Fair,High,Average,1,No,23,Bachelor’s Degree,Single,2,Entry,Medium,74,No,No,No,Good,Medium,Left
46337,23,Male,6,Media,6591,Good,Medium,Below Average,0,No,45,Associate Degree,Single,3,Mid,Medium,85,Yes,No,No,Good,Low,Stayed
13436,37,Female,8,Media,6530,Fair,High,High,1,No,12,Bachelor’s Degree,Married,1,Entry,Large,42,No,No,Yes,Good,Medium,Left
50482,23,Male,3,Finance,7117,Fair,Very High,Average,3,Yes,74,High School,Married,3,Entry,Small,34,Yes,Yes,No,Good,Medium,Stayed
20157,50,Male,32,Healthcare,9212,Fair,Low,Average,0,No,2,Bachelor’s Degree,Single,5,Senior,Large,60,Yes,No,No,Good,High,Stayed
67889,54,Female,36,Healthcare,8045,Fair,High,Below Average,0,Yes,84,Master’s Degree,Single,0,Senior,Medium,100,No,No,No,Good,High,Left
29766,44,Female,19,Education,4518,Fair,Medium,Low,0,No,3,Bachelor’s Degree,Married,1,Senior,Small,96,No,No,No,Fair,Low,Stayed
31542,26,Female,8,Media,5698,Poor,High,Below Average,1,Yes,31,High School,Single,2,Entry,Small,18,No,No,No,Poor,Low,Left
42300,47,Male,20,Healthcare,8659,Fair,Very High,Average,1,No,47,Bachelor’s Degree,Single,1,Mid,Small,79,No,No,Yes,Good,Medium,Left
33271,41,Male,32,Media,6271,Excellent,High,High,0,Yes,41,High School,Married,0,Entry,Small,74,No,No,Yes,Good,Low,Left
42037,26,Female,1,Healthcare,7496,Good,Low,Below Average,0,No,45,Master’s Degree,Single,0,Senior,Medium,27,Yes,Yes,No,Good,Medium,Stayed
19465,21,Male,5,Education,4682,Good,High,Below Average,0,No,69,Associate Degree,Married,0,Mid,Large,16,No,No,No,Good,Medium,Left
64095,52,Male,35,Healthcare,8653,Good,High,Average,0,No,99,Bachelor’s Degree,Married,2,Mid,Small,97,Yes,No,Yes,Fair,Medium,Stayed
37764,32,Male,16,Education,4380,Excellent,Very High,Average,0,No,32,Master’s Degree,Married,0,Entry,Large,68,No,No,Yes,Good,High,Stayed
53935,52,Male,9,Media,5627,Poor,Very High,Average,0,No,11,Master’s Degree,Single,4,Mid,Small,50,No,No,Yes,Good,Medium,Stayed
74003,24,Male,14,Media,6015,Excellent,Low,Average,0,No,26,Associate Degree,Single,0,Entry,Medium,68,No,No,No,Good,Medium,Left
44519,41,Male,2,Technology,9942,Fair,High,Below Average,1,Yes,14,Bachelor’s Degree,Married,3,Mid,Medium,71,Yes,Yes,No,Fair,Very High,Stayed
14440,40,Female,22,Technology,11129,Good,Medium,Average,0,No,9,Associate Degree,Married,1,Entry,Medium,100,No,Yes,No,Good,Low,Stayed
17166,26,Male,4,Healthcare,7627,Fair,High,Average,0,No,22,High School,Single,1,Mid,Small,17,No,No,No,Poor,Medium,Left
20055,19,Male,7,Education,3948,Good,Very High,High,1,No,81,Bachelor’s Degree,Single,3,Entry,Small,71,No,No,No,Fair,Low,Left
24155,41,Male,9,Finance,9309,Fair,High,Average,0,Yes,58,Bachelor’s Degree,Married,0,Mid,Medium,75,No,No,No,Good,High,Left
30286,57,Male,36,Technology,9829,Excellent,Very High,Average,2,No,54,Associate Degree,Single,0,Mid,Small,55,Yes,No,Yes,Good,Low,Left
41477,53,Male,37,Healthcare,7825,Excellent,Very High,High,2,Yes,64,Associate Degree,Single,1,Mid,Large,71,No,No,No,Fair,Medium,Left
41633,35,Female,1,Finance,1888,Good,Medium,Below Average,1,No,12,High School,Single,3,Senior,Small,71,No,No,No,Good,High,Stayed
26708,31,Female,20,Technology,10587,Good,Low,High,3,No,67,Associate Degree,Single,1,Mid,Large,60,Yes,No,No,Poor,Medium,Stayed
4577,51,Male,22,Healthcare,6834,Excellent,Very High,Below Average,1,No,99,PhD,Married,1,Entry,Large,84,No,No,No,Good,High,Stayed
41680,38,Male,21,Healthcare,6726,Fair,Very High,Below Average,0,No,57,High School,Married,1,Mid,Medium,83,No,No,No,Good,Medium,Left
72847,38,Male,3,Healthcare,7839,Good,High,Average,1,Yes,60,Associate Degree,Divorced,2,Mid,Medium,16,No,No,No,Good,Low,Left
4723,30,Male,14,Education,4745,Good,High,Average,1,No,44,Bachelor’s Degree,Married,2,Mid,Small,53,No,No,No,Good,Low,Stayed
47851,48,Male,33,Education,4527,Fair,High,Below Average,0,No,16,Associate Degree,Married,1,Senior,Small,63,Yes,No,No,Good,Medium,Stayed
55265,28,Male,13,Media,6299,Poor,High,High,1,Yes,67,High School,Married,0,Mid,Large,78,No,No,No,Good,High,Stayed
38035,59,Female,23,Healthcare,6195,Good,High,Low,0,No,62,Bachelor’s Degree,Married,0,Entry,Medium,55,No,No,No,Fair,High,Stayed
